Data Log: Total time elapsed, (position), (rotation), Time elapsed since last waypoint, time to current waypoint  

5.133261,(0.6, 1.7, 0.7),(0.0, 0.8, -0.1, 0.5),0.8818555,n/a
5.389984,(0.5, 1.7, 0.5),(0.0, 1.0, -0.1, 0.2),1.138579,n/a
5.647709,(0.5, 1.7, 0.5),(0.0, 1.0, -0.2, -0.1),1.396305,n/a
5.903702,(0.5, 1.7, 0.5),(0.0, 1.0, -0.2, -0.1),1.652298,n/a
6.161587,(0.5, 1.6, 0.4),(-0.1, 0.9, -0.3, 0.1),1.910183,n/a
6.417682,(0.5, 1.5, 0.3),(-0.1, 0.9, -0.3, 0.3),2.166277,n/a
6.674738,(0.6, 1.4, 0.3),(-0.2, 0.9, -0.2, 0.4),2.423334,n/a
6.931757,(0.9, 1.4, 0.3),(-0.2, 0.8, -0.1, 0.6),2.680354,n/a
7.188552,(0.9, 1.4, 0.4),(-0.1, 0.7, 0.0, 0.7),2.937151,n/a
7.445287,(0.8, 1.5, 0.4),(0.0, 0.7, 0.0, 0.7),3.193884,n/a
7.702521,(0.7, 1.5, 0.4),(-0.1, 0.7, 0.1, 0.7),3.451118,n/a
7.960341,(0.7, 1.4, 0.3),(-0.2, 0.9, 0.0, 0.5),3.70894,n/a
8.217015,(0.7, 1.4, 0.3),(-0.2, 0.9, 0.1, 0.5),3.965612,n/a
8.473022,(0.7, 1.5, 0.3),(-0.1, 0.9, 0.1, 0.3),4.221618,n/a
8.732985,(0.8, 1.5, 0.3),(0.0, 1.0, 0.1, 0.0),4.481583,n/a
8.99241,(0.8, 1.4, 0.3),(0.1, 1.0, 0.1, 0.0),4.74101,n/a
9.246524,(0.7, 1.4, 0.3),(0.0, 1.0, 0.1, -0.1),4.995124,n/a
9.501954,(0.7, 1.5, 0.3),(-0.1, 1.0, 0.0, -0.2),5.250554,n/a
9.757643,(0.7, 1.5, 0.2),(0.0, 1.0, 0.0, -0.3),5.506241,n/a
10.01625,(0.8, 1.6, 0.2),(-0.1, 0.9, -0.1, -0.4),5.764852,n/a
10.27154,(0.9, 1.6, 0.1),(-0.1, 0.9, -0.2, -0.4),6.020135,n/a
10.52988,(0.8, 1.6, 0.2),(0.0, 1.0, -0.1, -0.3),6.278479,n/a
10.78539,(0.8, 1.6, 0.2),(0.0, 1.0, -0.1, -0.2),6.533989,n/a
11.04435,(0.8, 1.6, 0.2),(0.0, 1.0, 0.0, -0.2),6.792951,n/a
11.30181,(0.8, 1.6, 0.2),(0.0, 1.0, -0.1, -0.2),7.050406,n/a
11.5563,(0.8, 1.6, 0.2),(0.0, 1.0, 0.0, -0.1),7.304892,n/a
11.81326,(0.8, 1.6, 0.2),(0.0, 1.0, 0.0, -0.1),7.561857,n/a
12.07364,(0.8, 1.6, 0.2),(0.0, 1.0, 0.0, -0.1),7.822236,n/a
12.33007,(0.8, 1.6, 0.2),(0.0, 1.0, -0.1, -0.1),8.07867,n/a
12.5865,(0.8, 1.6, 0.2),(0.0, 1.0, -0.1, -0.1),8.335095,n/a
12.84447,(0.8, 1.6, 0.2),(0.1, 1.0, -0.1, 0.0),8.593061,n/a
13.10002,(0.8, 1.6, 0.2),(0.0, 1.0, -0.1, -0.1),8.848619,n/a
13.35779,(0.8, 1.6, 0.2),(0.0, 1.0, -0.1, 0.0),9.106387,n/a
13.61548,(0.8, 1.6, 0.2),(0.0, 1.0, 0.0, -0.1),9.364076,n/a
13.87103,(0.8, 1.6, 0.1),(0.0, 1.0, 0.0, 0.0),9.619625,n/a
14.12746,(0.8, 1.6, 0.1),(0.0, 1.0, -0.1, -0.1),9.876059,n/a
14.38562,(0.8, 1.6, 0.1),(0.0, 1.0, -0.2, -0.1),10.13422,n/a
14.64274,(0.8, 1.5, 0.0),(0.0, 0.9, -0.3, 0.0),10.39133,n/a
14.90012,(0.8, 1.5, -0.1),(0.0, 0.9, -0.3, 0.0),10.64872,n/a
15.15454,(0.8, 1.5, -0.2),(0.0, 0.9, -0.3, 0.0),10.90313,n/a
